"","currency","amount","dorms","bath","age","loft","m2","backside","office","amount_normalized"
"3634","USD",1260007000,1,1,20.5,FALSE,45,FALSE,FALSE,252001400000
"3635","USD",1400003000,1,1,50.5,FALSE,40,FALSE,FALSE,280000600000
"3636","USD",1400003000,1,1,50.5,FALSE,40,FALSE,FALSE,280000600000
"3637","USD",15300020000,2,1,25.5,FALSE,55,FALSE,FALSE,3.060004e+12
"3638","USD",15300020000,2,1,25.5,FALSE,55,FALSE,FALSE,3.060004e+12
"3639","USD",15300020000,2,1,25.5,FALSE,55,FALSE,FALSE,3.060004e+12
"3640","USD",1490003000,2,1,20.5,FALSE,NA,FALSE,FALSE,298000600000
"3641","USD",1490003000,2,1,20.5,FALSE,NA,FALSE,FALSE,298000600000
"3642","USD",1490003000,2,1,20.5,FALSE,NA,FALSE,FALSE,298000600000
"3643","USD",420002000,1,1,45.5,FALSE,20,FALSE,FALSE,84000400000
"3644","USD",11500014000,1,1,1,FALSE,45,FALSE,FALSE,2300002800000
"3645","USD",1370006000,1,1,1,FALSE,51,FALSE,FALSE,274001200000
"3646","USD",1370006000,1,1,1,FALSE,51,FALSE,FALSE,274001200000
"3647","USD",16400015000,2,1,1,FALSE,75,FALSE,FALSE,3.280003e+12
"3648","USD",16400015000,2,1,1,FALSE,75,FALSE,FALSE,3.280003e+12
"3649","USD",16400015000,2,1,1,FALSE,75,FALSE,FALSE,3.280003e+12
"3650","USD",2100005800,2,1,23,FALSE,41,FALSE,FALSE,420001160000
"3651","USD",19500010000,1,1,3,FALSE,50,FALSE,FALSE,3.900002e+12
"3652","USD",22900025000,2,2,26,FALSE,78,FALSE,FALSE,4.580005e+12
"3653","USD",22900025000,2,2,26,FALSE,78,FALSE,FALSE,4.580005e+12
"3654","USD",22900018000,2,2,11,FALSE,60,FALSE,FALSE,4580003600000
"3655","USD",22900018000,2,2,11,FALSE,60,FALSE,FALSE,4580003600000
"3656","USD",24400011000,2,1,25.5,FALSE,75,FALSE,FALSE,4880002200000
"3657","USD",24700025000,3,1,30.5,FALSE,100,FALSE,FALSE,4.940005e+12
"3658","USD",23400018000,2,1,23,FALSE,75,FALSE,FALSE,4680003600000
"3659","USD",2540009000,2,2,21,FALSE,65,FALSE,FALSE,508001800000
"3660","USD",28400018000,3,1,20.5,FALSE,93,FALSE,FALSE,5680003600000
"3661","USD",4390002000,10,4,27,FALSE,290,FALSE,FALSE,878000400000
"3662","USD",46400020000,2,1,10.5,FALSE,65,FALSE,FALSE,9.280004e+12
"3663","USD",46400020000,2,1,10.5,FALSE,65,FALSE,FALSE,9.280004e+12
"3664","USD",4680002800,4,6,33,FALSE,150,FALSE,FALSE,936000560000
"3665","USD",54400070000,2,2,18.5,FALSE,135,FALSE,FALSE,1.0880014e+13
"3666","USD",65900070000,2,3,16.5,FALSE,135,FALSE,FALSE,1.3180014e+13
"3667","USD",65900070000,2,3,16.5,FALSE,135,FALSE,FALSE,1.3180014e+13
"3668","USD",1550000,4,2,2,FALSE,400,FALSE,FALSE,3.1e+08
"3669","USD",1620004500,1,1,13,FALSE,53,FALSE,FALSE,324000900000
"3670","USD",1199004000,NA,1,20.5,TRUE,41,FALSE,FALSE,239800800000
"3671","USD",27200035000,3,2,36,FALSE,105,FALSE,FALSE,5.440007e+12
"3672","USD",55500018000,3,3,39,FALSE,159,FALSE,FALSE,11100003600000
"3673","USD",1240004000,NA,1,13,TRUE,40,FALSE,FALSE,248000800000
"3674","USD",890004500,1,1,20.5,FALSE,28,FALSE,FALSE,178000900000
"3675","USD",149000,1,1,1,FALSE,42,FALSE,FALSE,29800000
"3676","USD",129000,2,1,1,FALSE,53,FALSE,FALSE,25800000
"3677","USD",450000,4,4,45.5,FALSE,225,FALSE,FALSE,9e+07
"3678","USD",337000,3,1,27.5,FALSE,162,FALSE,FALSE,67400000
"3679","USD",41500041000,3,2,26,FALSE,127,FALSE,FALSE,8300008200000
"3680","USD",65000,NA,1,1,TRUE,25,FALSE,FALSE,1.3e+07
"3681","USD",16000013000,2,2,18.5,FALSE,70,FALSE,FALSE,3200002600000
"3682","USD",980007000,1,1,1,FALSE,35,FALSE,FALSE,196001400000
"3683","USD",755005900,NA,1,10.5,TRUE,NA,FALSE,FALSE,151001180000
"3684","USD",35000017000,4,3,3,FALSE,110,FALSE,FALSE,7000003400000
"3685","USD",144000,1,2,26,FALSE,62,FALSE,FALSE,28800000
"3686","USD",77507,NA,1,1,TRUE,28,FALSE,FALSE,15501400
"3687","USD",63717,NA,1,1,TRUE,28,FALSE,FALSE,12743400
"3688","USD",25000016000,2,3,19,FALSE,124,FALSE,FALSE,5000003200000
"3689","USD",24999910000,2,2,21,FALSE,100,FALSE,FALSE,4.999982e+12
"3690","USD",269000,3,2,2,FALSE,79,FALSE,FALSE,53800000
"3691","USD",22500012000,1,1,27,FALSE,68,FALSE,FALSE,4500002400000
"3692","USD",16500011240,2,1,26,FALSE,75,FALSE,FALSE,3300002248000
"3693","USD",11500011200,1,1,5.5,FALSE,37,FALSE,FALSE,2300002240000
"3694","USD",9900020000,1,1,1,FALSE,32,FALSE,FALSE,1.980004e+12
"3695","USD",120000,1,1,1,FALSE,39,FALSE,FALSE,2.4e+07
"3696","USD",1390003500,2,1,18,FALSE,57,FALSE,FALSE,278000700000
"3697","USD",115000,1,1,20.5,FALSE,35,FALSE,FALSE,2.3e+07
"3698","USD",1190004400,1,1,30.5,FALSE,56,FALSE,FALSE,238000880000
"3699","USD",21000013800,3,1,35.5,FALSE,76,FALSE,FALSE,4200002760000
"3700","USD",1590009000,NA,1,40.5,TRUE,70,FALSE,FALSE,318001800000
"3701","USD",32000013000,3,2,46,FALSE,124,FALSE,FALSE,6400002600000
"3702","USD",1500009400,1,1,30.5,FALSE,79.4,FALSE,FALSE,300001880000
"3703","USD",36000036000,3,3,26.5,FALSE,119,FALSE,FALSE,7200007200000
"3704","USD",1290003900,1,1,23,FALSE,45,FALSE,FALSE,258000780000
"3705","USD",1380009000,2,1,30.5,FALSE,50,FALSE,FALSE,276001800000
"3706","USD",129900035000,NA,3,3,TRUE,360,FALSE,FALSE,2.5980007e+13
"3707","USD",23800021000,2,3,21.5,FALSE,82,FALSE,FALSE,4760004200000
"3708","USD",1200009800,1,1,1,FALSE,37,FALSE,FALSE,240001960000
"3709","USD",45900030000,4,2,42,FALSE,276,FALSE,FALSE,9.180006e+12
"3710","USD",699004000,1,1,20.5,FALSE,22,FALSE,FALSE,139800800000
"3711","USD",23500011500,2,2,23.5,FALSE,NA,FALSE,FALSE,4700002300000
"3712","USD",1350009000,1,1,30.5,FALSE,37,FALSE,FALSE,270001800000
"3713","USD",1880008000,3,2,23.5,FALSE,85,FALSE,FALSE,376001600000
"3714","USD",780004300,1,1,1,FALSE,50,FALSE,FALSE,156000860000
"3715","USD",780004300,1,1,1,FALSE,50,FALSE,FALSE,156000860000
"3716","USD",63500050000,4,2,26,FALSE,195,FALSE,FALSE,1.270001e+13
"3717","USD",63500050000,4,2,26,FALSE,195,FALSE,FALSE,1.270001e+13
"3718","USD",63500050000,3,2,26,FALSE,195,FALSE,FALSE,1.270001e+13
"3719","USD",63500050000,3,2,26,FALSE,195,FALSE,FALSE,1.270001e+13
"3720","USD",38000024000,3,3,23,FALSE,103,FALSE,FALSE,7600004800000
"3721","USD",1000005000,1,1,25.5,FALSE,38,FALSE,FALSE,2.00001e+11
"3722","USD",250000,2,2,27,FALSE,64,FALSE,FALSE,5e+07
"3723","USD",19000020,3,2,26,FALSE,93,FALSE,FALSE,3800004000
"3724","USD",24000024000,2,2,41,FALSE,95,FALSE,FALSE,4800004800000
"3725","USD",25000011900,2,1,20.5,FALSE,68,FALSE,FALSE,5000002380000
"3726","USD",900004700,NA,1,20.5,TRUE,28,FALSE,FALSE,180000940000
"3727","USD",63500050000,3,2,26,FALSE,195,FALSE,FALSE,1.270001e+13
"3728","USD",30000010000,3,2,23.5,FALSE,100,FALSE,FALSE,6.000002e+12
"3729","USD",30000010000,3,2,23.5,FALSE,100,FALSE,FALSE,6.000002e+12
"3730","USD",28900016900,3,2,26,FALSE,112,FALSE,FALSE,5780003380000
"3731","USD",42000043000,3,2,32,FALSE,118,FALSE,FALSE,8400008600000
"3732","USD",135000,2,2,2,FALSE,60,FALSE,FALSE,2.7e+07
"3733","USD",132000,NA,1,1,TRUE,41,FALSE,FALSE,26400000
"3734","USD",121000,NA,1,1,TRUE,38,FALSE,FALSE,24200000
"3735","USD",3800006200,3,2,2,FALSE,135,FALSE,FALSE,760001240000
"3736","USD",340000,3,3,21.5,FALSE,115,FALSE,FALSE,6.8e+07
"3737","USD",135000,1,1,1,FALSE,39,FALSE,FALSE,2.7e+07
"3738","USD",2980009500,2,2,2,FALSE,93,FALSE,FALSE,596001900000
"3739","USD",138000060000,2,2,23,FALSE,282,FALSE,FALSE,2.7600012e+13
"3740","USD",32000024000,3,2,36,FALSE,160,FALSE,FALSE,6400004800000
"3741","USD",1150006100,1,1,28,FALSE,NA,FALSE,FALSE,230001220000
"3742","USD",1800005600,1,1,15.5,FALSE,42,FALSE,FALSE,360001120000
"3743","USD",288000,2,2,41,FALSE,113,FALSE,FALSE,57600000
"3744","USD",115000070000,4,3,27.5,FALSE,287,FALSE,FALSE,2.3000014e+13
"3745","USD",2000007500,1,1,15.5,FALSE,39,FALSE,FALSE,400001500000
"3746","USD",1050004840,NA,1,1.5,TRUE,31,FALSE,FALSE,210000968000
"3747","USD",1600008000,1,1,5.5,FALSE,43,FALSE,FALSE,320001600000
"3748","USD",18000012000,NA,NA,50,TRUE,95,FALSE,FALSE,3600002400000
"3749","USD",19900011000,3,2,2,FALSE,123,FALSE,FALSE,3980002200000
"3750","USD",1700009085,1,1,23.5,FALSE,46,FALSE,FALSE,340001817000
"3751","USD",82000035000,4,2,23.5,FALSE,215,FALSE,FALSE,1.6400007e+13
"3752","USD",1500003700,1,1,14.5,FALSE,52,FALSE,FALSE,300000740000
"3753","USD",10700010000,2,1,15.5,FALSE,50,FALSE,FALSE,2.140002e+12
"3754","USD",770003000,1,1,1,FALSE,23,FALSE,FALSE,154000600000
"3755","USD",94900035000,3,4,4,FALSE,154,FALSE,FALSE,1.8980007e+13
"3756","USD",49000031200,3,4,7,FALSE,203,FALSE,FALSE,9800006240000
"3757","USD",1717905000,NA,1,1,TRUE,42,FALSE,FALSE,3.43581e+11
"3758","USD",142505,2,2,2,FALSE,56,FALSE,FALSE,28501000
"3759","USD",490000106000,3,2,16,FALSE,182,FALSE,FALSE,98000021200000
"3760","USD",490000106000,3,2,16,FALSE,182,FALSE,FALSE,98000021200000
"3761","USD",249000,1,1,1,FALSE,58,FALSE,FALSE,49800000
"3762","USD",790007300,NA,1,23,TRUE,29,FALSE,FALSE,158001460000
"3763","USD",999006600,1,1,20.5,FALSE,45,FALSE,FALSE,199801320000
"3764","USD",2700006555,4,2,36,FALSE,140,FALSE,FALSE,540001311000
"3765","USD",18900010591,1,1,1,FALSE,NA,FALSE,FALSE,3780002118200
"3766","USD",31000030000,3,4,4,FALSE,180,FALSE,FALSE,6.200006e+12
"3767","USD",80000,1,1,24,FALSE,37,FALSE,FALSE,1.6e+07
"3768","USD",12850010044,1,1,16,FALSE,36,FALSE,FALSE,2570002008800
"3769","USD",54900,NA,NA,NA,TRUE,27,FALSE,FALSE,10980000
"3770","USD",18900011000,2,2,23.5,FALSE,63,FALSE,FALSE,3780002200000
"3771","USD",275000,2,1,18,FALSE,67,FALSE,FALSE,5.5e+07
"3772","USD",2950006500,2,1,50.5,FALSE,65,FALSE,FALSE,590001300000
"3773","USD",70000,1,1,30.5,FALSE,40,FALSE,FALSE,1.4e+07
"3774","USD",199000,3,2,6,FALSE,72,FALSE,FALSE,39800000
"3775","USD",180000,2,1,20.5,FALSE,62,FALSE,FALSE,3.6e+07
"3776","USD",1250002000,1,1,1,FALSE,NA,FALSE,FALSE,250000400000
"3777","USD",878003400,1,1,30.5,FALSE,38,FALSE,FALSE,175600680000
"3778","USD",100000045000,4,4,7,FALSE,230,FALSE,FALSE,2.0000009e+13
"3779","USD",100000045000,4,4,7,FALSE,230,FALSE,FALSE,2.0000009e+13
"3780","USD",790007500,NA,1,1,TRUE,25,FALSE,FALSE,158001500000
"3781","USD",69000082000,4,4,37,FALSE,269,FALSE,FALSE,13800016400000
"3782","USD",20500015000,1,1,40.5,FALSE,80,FALSE,FALSE,4.100003e+12
"3783","USD",510000,3,4,998,FALSE,325,FALSE,FALSE,1.02e+08
"3784","USD",1100000,5,5,22.5,FALSE,265,FALSE,FALSE,2.2e+08
"3785","USD",38000034700,3,2,26,FALSE,105,FALSE,FALSE,7600006940000
"3786","USD",2990009000,3,2,48.5,FALSE,143,FALSE,FALSE,598001800000
"3787","USD",55000025000,3,2,11,FALSE,140,FALSE,FALSE,1.1000005e+13
"3788","USD",55000050000,3,2,11,FALSE,140,FALSE,FALSE,1.100001e+13
"3789","USD",99000060000,3,3,26.5,FALSE,186,FALSE,FALSE,1.9800012e+13
"3790","USD",350000,2,NA,NA,FALSE,119,FALSE,FALSE,7e+07
"3791","USD",260000,2,NA,55,FALSE,100,FALSE,FALSE,5.2e+07
"3792","USD",920006500,1,1,25.5,FALSE,NA,FALSE,FALSE,184001300000
"3793","USD",29800015500,3,2,5,FALSE,105,FALSE,FALSE,5960003100000
"3794","USD",980004700,1,1,28,FALSE,43,FALSE,FALSE,196000940000
"3795","USD",980004700,1,1,28,FALSE,43,FALSE,FALSE,196000940000
"3796","USD",198000,2,2,26,FALSE,95,FALSE,FALSE,39600000
"3797","USD",240000,3,3,21.5,FALSE,72,FALSE,FALSE,4.8e+07
"3798","USD",37000017000,3,2,16,FALSE,110,FALSE,FALSE,7400003400000
"3799","USD",850005000,1,1,1,FALSE,37,FALSE,FALSE,1.70001e+11
"3800","USD",220000,2,1,23,FALSE,NA,FALSE,FALSE,4.4e+07
"3801","USD",90000,1,1,1,FALSE,39,FALSE,FALSE,1.8e+07
"3802","USD",1040006500,NA,1,1,TRUE,27,FALSE,FALSE,208001300000
"3803","USD",17000020000,2,1,25.5,FALSE,65,FALSE,FALSE,3.400004e+12
"3804","USD",26500025000,4,3,36.5,FALSE,150,FALSE,FALSE,5.300005e+12
"3805","USD",980007779,NA,1,20.5,TRUE,36,FALSE,FALSE,196001555800
"3806","USD",1150009400,1,1,5.5,FALSE,37,FALSE,FALSE,230001880000
"3807","USD",21900028000,2,1,30.5,FALSE,78,FALSE,FALSE,4380005600000
"3808","USD",1e+05,NA,1,1,TRUE,33,FALSE,FALSE,2e+07
"3809","USD",120000,NA,1,1,TRUE,41,FALSE,FALSE,2.4e+07
"3810","USD",39900028500,3,2,10,FALSE,123,FALSE,FALSE,7980005700000
"3811","USD",460000,3,2,14,FALSE,NA,FALSE,FALSE,9.2e+07
"3812","USD",23900012000,2,1,40.5,FALSE,84,FALSE,FALSE,4780002400000
"3813","USD",29500013000,9,1,68,FALSE,143,FALSE,FALSE,5900002600000
"3814","USD",1800004500,2,2,33.5,FALSE,62,FALSE,FALSE,360000900000
"3815","USD",369000,2,2,2,FALSE,75,FALSE,FALSE,73800000
"3816","USD",369000,2,2,2,FALSE,75,FALSE,FALSE,73800000
"3817","USD",229000,2,2,2,FALSE,62,FALSE,FALSE,45800000
"3818","USD",43000015000,3,2,7.5,FALSE,95,FALSE,FALSE,8.600003e+12
"3819","USD",43000015000,3,2,7.5,FALSE,95,FALSE,FALSE,8.600003e+12
"3820","USD",105000040000,3,2,28.5,FALSE,256,FALSE,FALSE,2.1000008e+13
"3821","USD",127000,NA,1,1,TRUE,38,FALSE,FALSE,25400000
"3822","USD",39000040000,2,2,16,FALSE,136,FALSE,FALSE,7.800008e+12
"3823","USD",42000021000,1,1,20.5,FALSE,117,FALSE,FALSE,8400004200000
"3824","USD",29500017200,1,2,21,FALSE,103,FALSE,FALSE,5900003440000
"3825","USD",140000088000,4,2,33.5,FALSE,343,FALSE,FALSE,28000017600000
"3826","USD",140000037000,4,2,33.5,FALSE,343,FALSE,FALSE,28000007400000
"3827","USD",65000055000,3,2,26,FALSE,203,FALSE,FALSE,1.3000011e+13
"3828","USD",65000055000,3,2,26,FALSE,203,FALSE,FALSE,1.3000011e+13
"3829","USD",69000055870,4,3,36.5,FALSE,271,FALSE,FALSE,13800011174000
"3830","USD",9500013700,NA,1,18,TRUE,36,FALSE,FALSE,1900002740000
"3831","USD",18500013500,2,1,28,FALSE,84,FALSE,FALSE,3700002700000
"3832","USD",45000030000,2,2,28.5,FALSE,171,FALSE,FALSE,9.000006e+12
"3833","USD",31000042000,3,2,23.5,FALSE,130,FALSE,FALSE,6200008400000
"3834","USD",31000042000,3,2,23.5,FALSE,130,FALSE,FALSE,6200008400000
"3835","USD",55000030000,3,2,28.5,FALSE,152,FALSE,FALSE,1.1000006e+13
"3836","USD",30000035000,2,2,11,FALSE,62,FALSE,FALSE,6.000007e+12
"3837","USD",55000038000,3,2,28.5,FALSE,152,FALSE,FALSE,11000007600000
"3838","USD",38000058000,4,2,23.5,FALSE,252,FALSE,FALSE,7600011600000
"3839","USD",58000050000,3,2,21,FALSE,166,FALSE,FALSE,1.160001e+13
"3840","USD",33000035000,2,2,31,FALSE,110,FALSE,FALSE,6.600007e+12
"3841","USD",33000050000,4,2,21,FALSE,120,FALSE,FALSE,6.60001e+12
"3842","USD",33000050000,4,2,21,FALSE,120,FALSE,FALSE,6.60001e+12
"3843","USD",720005600,1,1,25.5,FALSE,24,FALSE,FALSE,144001120000
"3844","USD",46000035000,1,1,25.5,FALSE,101,FALSE,FALSE,9.200007e+12
"3845","USD",34000044500,2,2,26,FALSE,74,FALSE,FALSE,6800008900000
"3846","USD",34000044500,2,2,26,FALSE,74,FALSE,FALSE,6800008900000
"3847","USD",29500021000,2,1,40.5,FALSE,104,FALSE,FALSE,5900004200000
"3848","USD",30000049000,3,2,23.5,FALSE,144,FALSE,FALSE,6000009800000
"3849","USD",36000040000,2,2,26,FALSE,123,FALSE,FALSE,7.200008e+12
"3850","USD",22000019000,3,2,21,FALSE,101,FALSE,FALSE,4400003800000
"3851","USD",41000032000,3,2,21,FALSE,158,FALSE,FALSE,8200006400000
"3852","USD",28500021000,3,2,21,FALSE,99,FALSE,FALSE,5700004200000
"3853","USD",48500044300,5,3,34,FALSE,240,FALSE,FALSE,9700008860000
"3854","USD",38000032000,3,2,21,FALSE,158,FALSE,FALSE,7600006400000
"3855","USD",48500044300,5,3,34,FALSE,240,FALSE,FALSE,9700008860000
"3856","USD",39000040000,2,2,16,FALSE,136,FALSE,FALSE,7.800008e+12
"3857","USD",33000035000,2,2,31,FALSE,110,FALSE,FALSE,6.600007e+12
"3858","USD",2200008800,2,1,25.5,FALSE,65,FALSE,FALSE,440001760000
"3859","USD",2200007500,2,1,25.5,FALSE,65,FALSE,FALSE,440001500000
"3860","USD",35000015700,3,3,21.5,FALSE,150,FALSE,FALSE,7000003140000
"3861","USD",850004500,NA,1,23,TRUE,27,FALSE,FALSE,170000900000
"3862","USD",29000027000,3,2,26,FALSE,109,FALSE,FALSE,5800005400000
"3863","USD",33000033000,3,2,21,FALSE,132,FALSE,FALSE,6600006600000
"3864","USD",37000024000,3,2,31,FALSE,NA,FALSE,FALSE,7400004800000
"3865","USD",46000021000,1,1,20.5,FALSE,117,FALSE,FALSE,9200004200000
"3866","USD",37000024000,3,2,31,FALSE,NA,FALSE,FALSE,7400004800000
"3867","USD",1500008000,2,1,45.5,FALSE,68,FALSE,FALSE,300001600000
"3868","USD",33000033000,3,2,21,FALSE,132,FALSE,FALSE,6600006600000
"3869","USD",30000035000,2,2,11,FALSE,62,FALSE,FALSE,6.000007e+12
"3870","USD",26000018000,3,1,35.5,FALSE,128,FALSE,FALSE,5200003600000
"3871","USD",14500010000,2,1,18,FALSE,53,FALSE,FALSE,2.900002e+12
"3872","USD",35400029000,4,3,21.5,FALSE,151,FALSE,FALSE,7080005800000
"3873","USD",35500029000,4,3,21.5,FALSE,151,FALSE,FALSE,7100005800000
"3874","USD",3450001500,2,2,41,FALSE,109,FALSE,FALSE,690000300000
"3875","USD",52000032400,3,2,26,FALSE,NA,FALSE,FALSE,10400006480000
"3876","USD",1160009000,1,1,30.5,FALSE,45,FALSE,FALSE,232001800000
"3877","USD",980009500,1,1,1,FALSE,35,FALSE,FALSE,196001900000
"3878","USD",32500026730,3,2,21,FALSE,106,FALSE,FALSE,6500005346000
"3879","USD",1700000145146,4,4,15,FALSE,530,FALSE,FALSE,340000029029200
"3880","USD",1290004300,1,1,30.5,FALSE,44,FALSE,FALSE,258000860000
"3881","USD",25500022919,1,1,2,FALSE,49,FALSE,FALSE,5100004583800
"3882","USD",106000,NA,1,2.5,TRUE,35,FALSE,FALSE,21200000
"3883","USD",1050002100,1,1,30.5,FALSE,35,FALSE,FALSE,210000420000
"3884","USD",1790003400,2,2,23.5,FALSE,65,FALSE,FALSE,358000680000
"3885","USD",115000,NA,1,2.5,TRUE,27,FALSE,FALSE,2.3e+07
"3886","USD",320000,3,1,1,FALSE,80,FALSE,FALSE,6.4e+07
"3887","USD",320000,3,1,1,FALSE,80,FALSE,FALSE,6.4e+07
"3888","USD",38500030000,3,3,24,FALSE,128,FALSE,FALSE,7.700006e+12
"3889","USD",270000,3,2,36,FALSE,115,FALSE,FALSE,5.4e+07
"3890","USD",980007779,NA,1,20.5,TRUE,36,FALSE,FALSE,196001555800
"3891","USD",1150009400,1,1,5.5,FALSE,37,FALSE,FALSE,230001880000
"3892","USD",32000011000,3,2,26,FALSE,90,FALSE,FALSE,6400002200000
"3893","USD",73000043000,3,3,16.5,FALSE,192,FALSE,FALSE,14600008600000
"3894","USD",179000,NA,1,1,TRUE,52,FALSE,FALSE,35800000
"3895","USD",1390008000,1,1,1,FALSE,54,FALSE,FALSE,278001600000
"3896","USD",750004400,NA,1,10.5,TRUE,23,FALSE,FALSE,150000880000
"3897","USD",645006800,NA,1,20.5,TRUE,21,FALSE,FALSE,129001360000
"3898","USD",25000021000,2,1,15.5,FALSE,84,FALSE,FALSE,5000004200000
"3899","USD",55000047000,4,3,22,FALSE,180,FALSE,FALSE,11000009400000
"3900","USD",1150008000,2,1,23,FALSE,48,FALSE,FALSE,230001600000
"3901","USD",850004500,1,1,20.5,FALSE,36,FALSE,FALSE,170000900000
"3902","USD",780004500,1,1,18,FALSE,34,FALSE,FALSE,156000900000
"3903","USD",110000036000,4,2,26,FALSE,238,FALSE,FALSE,22000007200000
"3904","USD",30000035000,3,2,26,FALSE,130,FALSE,FALSE,6.000007e+12
"3905","USD",55000032000,4,3,25.5,FALSE,220,FALSE,FALSE,11000006400000
"3906","USD",30000040000,2,1,35.5,FALSE,204,FALSE,FALSE,6.000008e+12
"3907","USD",42000030000,3,3,31.5,FALSE,150,FALSE,FALSE,8.400006e+12
"3908","USD",64000030000,2,2,31,FALSE,110,FALSE,FALSE,1.2800006e+13
"3909","USD",47000025000,4,3,19,FALSE,152,FALSE,FALSE,9.400005e+12
"3910","USD",25000038400,2,2,26,FALSE,92,FALSE,FALSE,5000007680000
"3911","USD",38000025000,3,2,31,FALSE,160,FALSE,FALSE,7.600005e+12
"3912","USD",32000030000,3,2,23.5,FALSE,120,FALSE,FALSE,6.400006e+12
"3913","USD",38000028032,3,3,14,FALSE,158,FALSE,FALSE,7600005606400
"3914","USD",55000016500,3,3,36.5,FALSE,140,FALSE,FALSE,11000003300000
"3915","USD",25500022400,2,1,23,FALSE,98,FALSE,FALSE,5100004480000
"3916","USD",41500041000,3,2,26,FALSE,127,FALSE,FALSE,8300008200000
"3917","USD",1200004022,NA,1,1,TRUE,31,FALSE,FALSE,240000804400
"3918","USD",1100004022,NA,1,1,TRUE,31,FALSE,FALSE,220000804400
"3919","USD",900005000,1,1,35.5,FALSE,40,FALSE,FALSE,1.80001e+11
"3920","USD",590006366,NA,1,34,TRUE,14,FALSE,FALSE,118001273200
"3921","USD",2e+05,3,2,31.5,FALSE,105,FALSE,FALSE,4e+07
"3922","USD",605000,NA,NA,NA,FALSE,277.59,FALSE,FALSE,1.21e+08
"3923","USD",43000045000,4,2,46,FALSE,NA,FALSE,FALSE,8.600009e+12
"3924","USD",1800000260000,3,3,41.5,FALSE,405,FALSE,FALSE,3.60000052e+14
"3925","USD",1100004500,1,1,26,FALSE,27,FALSE,FALSE,220000900000
"3926","USD",2100008500,2,1,18,FALSE,80,FALSE,FALSE,420001700000
"3927","USD",16900011000,2,1,38,FALSE,81,FALSE,FALSE,3380002200000
"3928","USD",48000016000,3,2,23.5,FALSE,119,FALSE,FALSE,9600003200000
"3929","USD",48000016000,3,2,23.5,FALSE,119,FALSE,FALSE,9600003200000
"3930","USD",11500012000,2,1,25.5,FALSE,49,FALSE,FALSE,2300002400000
"3931","USD",32000026300,2,1,33,FALSE,110,FALSE,FALSE,6400005260000
"3932","USD",31000014500,3,1,30.5,FALSE,105,FALSE,FALSE,6200002900000
"3933","USD",368325,3,2,2,FALSE,94,FALSE,FALSE,73665000
"3934","USD",29990023000,3,3,21.5,FALSE,144,FALSE,FALSE,5998004600000
"3935","USD",25000012600,3,1,50.5,FALSE,130,FALSE,FALSE,5000002520000
"3936","USD",1250004000,2,1,23,FALSE,43,FALSE,FALSE,250000800000
"3937","USD",190000,3,1,18,FALSE,68,FALSE,FALSE,3.8e+07
"3938","USD",50000033600,2,2,32.5,FALSE,112,FALSE,FALSE,10000006720000
"3939","USD",48000022422,2,1,50.5,FALSE,147,FALSE,FALSE,9600004484400
"3940","USD",15500010000,2,1,25.5,FALSE,66,FALSE,FALSE,3.100002e+12
"3941","USD",1100005500,1,1,20.5,FALSE,NA,FALSE,FALSE,220001100000
"3942","USD",18900011000,2,1,35.5,FALSE,70.5,FALSE,FALSE,3780002200000
"3943","USD",1190008000,1,1,18,FALSE,44,FALSE,FALSE,238001600000
"3944","USD",8990010000,1,1,30.5,FALSE,41,FALSE,FALSE,1.798002e+12
"3945","USD",1150004200,1,1,23,FALSE,44,FALSE,FALSE,230000840000
"3946","USD",2370006800,2,2,21,FALSE,72,FALSE,FALSE,474001360000
"3947","USD",14000011418,3,1,20.5,FALSE,86,FALSE,FALSE,2800002283600
"3948","USD",42000015200,4,2,30,FALSE,176,FALSE,FALSE,8400003040000
"3949","USD",27000016000,2,2,31,FALSE,81,FALSE,FALSE,5400003200000
"3950","USD",19500013221,2,1,25.5,FALSE,74,FALSE,FALSE,3900002644200
"3951","USD",49000016000,3,2,2,FALSE,144,FALSE,FALSE,9800003200000
"3952","USD",99000025000,5,4,4,FALSE,370,FALSE,FALSE,1.9800005e+13
"3953","USD",4e+05,3,2,2,FALSE,148,FALSE,FALSE,8e+07
"3954","USD",949008900,1,1,20.5,FALSE,40,FALSE,FALSE,189801780000
"3955","USD",1350008800,2,1,25.5,FALSE,50,FALSE,FALSE,270001760000
"3956","USD",39900025000,4,3,35,FALSE,165,FALSE,FALSE,7.980005e+12
"3957","USD",39900025000,3,3,35,FALSE,165,FALSE,FALSE,7.980005e+12
"3958","USD",125000,1,1,18,FALSE,44,FALSE,FALSE,2.5e+07
"3959","USD",260000,3,2,26,FALSE,90,FALSE,FALSE,5.2e+07
"3960","USD",2300004590,2,2,23.5,FALSE,NA,FALSE,FALSE,460000918000
"3961","USD",17900013500,2,1,23,FALSE,63,FALSE,FALSE,3580002700000
"3962","USD",35000010000,3,1,45.5,FALSE,127,FALSE,FALSE,7.000002e+12
"3963","USD",31800043589,3,2,2,FALSE,162,FALSE,FALSE,6360008717800
"3964","USD",550000,3,3,991.5,FALSE,167,FALSE,FALSE,1.1e+08
"3965","USD",13000021534,2,2,31,FALSE,84,FALSE,FALSE,2600004306800
"3966","USD",19500021693,2,1,1,FALSE,92,FALSE,FALSE,3900004338600
